,keyword,text,lat,long,census,comp,category,LILATracts_1And10,county
8628,cucumber,"Cucumber Sliders topped with fresh guacamole.  

Peace. Food. AND Divine Love. 

#eatingwithkenya #food #divinelove #arkansas #cooking #eatvegan #eatelectricfood #eathappy #yum ",34.8,-92.2,05119003800,0.9274,healthy,1,05119
8629,cucumber,"Cucumber, Lemon, Mint water :-) @ Starwood Rib &amp; Steakhouse ",40.99162752,-80.32271142,42073000200,0.3182,healthy,1,42073
8630,cucumber,#living that trusiilife #trusiih2 #trusii use this water for everything! In bone broth cooking. In cucumber water. In ninja making up some of that healthy #super #green ,45.565690000000004,-92.49363000000001,55095960200,0.4574,healthy,0,55095
8631,cucumber,"My favorite barterdetroit is the White Flower made with Lunazul Tequila, Elderflower Liqueur, Lime Juice, Simple Syrup, Cucumber, Salt (hold the salt for me)!! ",42.40204,-83.06185,26163552100,0.555,healthy,0,26163
8632,cucumber,Drinking a Cucumber Crush by @10BarrelBrewing at @NorthStreetBeer  ,35.7848,-78.64699999999999,37183050300,-0.1531,healthy,0,37183
8633,cucumber,This #avocadoball is #amazeball so good! #torchedsalmon #masago #cucumber #kani #justdelicious #tableforone #barseating #sololunchadventures #bonchon #yes #downtownbrooklyn ,40.69208,-73.98583,36047001100,0.6166,healthy,0,36047
8634,cucumber,Drinking a Cucumber Crush by @10BarrelBrewing at @bitespintsgso  ,36.0639,-79.8343,37081010601,-0.1531,healthy,1,37081
8635,cucumber,"Pajama Day at Collierville High School! This student went all out with PJs, robe, slippers, facial mask, cucumber slices, and a jug of coffee!! She is putting ",35.01677421,-89.67586287,47157021520,0.0,healthy,0,47157
8636,cucumber,Call us and ask about our spa therapies! For men too!!! #spatherapy #spa11801 #relax #rejuvenate #cucumber #likeforlikes #supportsmallbusiness #supportsmallbiz #ladies #gentleman #calm ,40.769874200000004,-73.52601259999999,36059519300,0.0,healthy,0,36059
8637,cucumber,"Just a little cucumber salad 
#instagood #instapic #picoftheday #photooftheday #igdaily #foodporn #nofilter #cookslife #cooks #cook #cooklife #chef #cheflife #chefs #chefslife ",28.65173845,-81.20687122,12117021321,0.0,healthy,0,12117
8638,cucumber,"When your kids want sushi, you make them sushi. Salmon rolls with scallions, spicy sriracha mayo and cucumber. #sushi #sushimaking #naveenscuisine #chefnaveen #chicagocookingclass ",41.910070000000005,-87.68581999999999,17031241200,0.0772,healthy,0,17031
8639,tofu,Forget #Taco Tuesday. Making it #Tofu Toco Friday at streettacoatl at mariettasquaremarket @ Marietta Square Market ,33.95504236,-84.55200768,13067030602,-0.2263,healthy,0,13067
8640,tofu,"I'm at Young Dong Tofu in San Gabriel, CA ",34.10397625,-118.08747288,06037480102,0.0,healthy,0,06037
8641,tofu,Get in my tummy. #korean #food #instagood #instagay @ Seoul House of Tofu ,34.03902,-118.4424,06037267700,0.0,healthy,0,06037
8642,tofu,"Tofu Stir Fry with Vegetables, made vegan, at Stir Crazy Kitchen, a Chinese restaurant in Beaverton! @ Stir Crazy ",45.49686578,-122.88667671,41067031615,-0.6239,healthy,0,41067
8643,tofu,"Got my godbaby all to myself for a little girl's day action. Next stop, a lil shopping, then movies (aka nap time for me lol). In other news, here I am enjoying nachos with tofu instead ",33.807313,-84.412974,13121009000,0.296,healthy,0,13121
8644,tofu,Tofu parmesan with roasted red peppers and roasted tomatoes  #veganfood #tofuparmesan #shmoody #saturdayfood #veganparmesan #veganfood #vegansandwich #yum #nomnomnom #italianvegan ,25.89043,-80.18271,12086000219,0.0,healthy,0,12086
8645,tofu,"Had some #yummyyummy #tofusoup and #chickenramen at Moms Tofu House last night.
.
.
.
#foodpornworld #foodpornsf #foodie #foodaholic #foodaddiction #bayareaeats #bayareafood ",37.59978138,-122.3891533,06081604400,0.0,healthy,0,06081
8646,tofu,"THAI NIGHT! 

Dinner was a drunken noodle with tofu. 

Dessert will be ice cream! 

Balance people. @ Jaidee Thai Restaurant ",40.53627052,-78.39940237,42013100900,0.0,healthy,1,42013
8647,tofu,My bestie/roomie extraordinaire Afrobro makes tofu scramblew/seasoned potatoes like nobody else! So I daydreamt of a super vegan mondo burrito and it came out sooo damn good! ,47.63904401,-122.14596277,53033022801,0.815,healthy,0,53033
8648,tofu,Do you love pizza? How about brunch? Well Im giving away FOUR tickets to my @Bigalora brunch on 4/14 at Bigalora in Southfield! Youll get to try this lemongrass tofu ,42.5019558,-83.3096115,26125160900,0.8538,healthy,0,26125
8649,tofu,You have until May 5th to try @gyukakujbbq #MotsuNabe #hotpot. It's got me whipped!!! #oxtailbroth #horumon #tofu #enokimushroom #cabbage #garlic #greenonion #redpepper ,33.79268,-84.39701,13121000500,0.0,healthy,0,13121
8650,chicken,Spaghetti with Delias chicken sausage ,33.8006,-84.389656,13121000500,0.0,healthy,0,13121
8651,lettuce,"#FeaturedPhotographer @kyleaference capturing Benny and Zoidis of Lettuce // #keepATLfunky #LettuceFunk
------------------------------------------------------
#MusicPhotography ",33.79208,-84.38819000000002,13121000500,0.0,healthy,0,13121
8652,lettuce,"#FeaturedPhotographer @kyleaference capturing Jesus of Lettuce // #keepATLfunky #LettuceFunk
------------------------------------------------------
#MusicPhotography #Atlanta #Georgia ",33.79208,-84.38819000000002,13121000500,0.0,healthy,0,13121
8653,tofu,Cheesy scrambled eggs with sauted mushrooms &amp; baked tofu cubes ( @ CJ Vagabond Photography ,28.51486,-81.693,12069031306,0.0,healthy,0,12069
8654,almond,@NutellaUSA #almond #pearl #waffles @ Inn At Thorn Hill ,44.14179362,-71.17940884,33003955100,0.0,healthy,0,33003
8655,avocado,#bacon #sausage #omelette #avocado #swisscheese #burger #breakfast light on the potatoes please! @ Inn At Thorn Hill ,44.14179362,-71.17940884,33003955100,0.3802,healthy,0,33003
8656,almond,Hello beautiful soul.  Thursday reminder...you are wonderfully made.  Aa smoothie bowl is so yum!   traderjoes frozen aa packet and one frozen banana  blended with almond milk and ,39.9008,-74.8239,34005703802,0.8439,healthy,0,34005
8657,banana,Hello beautiful soul.  Thursday reminder...you are wonderfully made.  Aa smoothie bowl is so yum!   traderjoes frozen aa packet and one frozen banana  blended with almond milk and ,39.9008,-74.8239,34005703802,0.8439,healthy,0,34005
8658,milk,Hello beautiful soul.  Thursday reminder...you are wonderfully made.  Aa smoothie bowl is so yum!   traderjoes frozen aa packet and one frozen banana  blended with almond milk and ,39.9008,-74.8239,34005703802,0.8439,healthy,0,34005
8659,almond,"NEW LATTE SPECIAL: Wedding Cake  Latte. White mocha with almond! Delicious! Stay tune for another photo contest! if youre wondering who the amazing chalkboard artist, is its our own ",42.37653038,-71.06551491,25025040401,0.9154,healthy,0,25025
8660,almond,"Boozy but not overpowering, chocolate, barrel, almond, coconut, more barrel, booze, did I mention barrel? - Drinking a Quadruple Barrel Big Bad Baptist (2018) by @EpicBrewing at @theattic_az   ",33.4946,-111.989,04013111000,-0.6956,healthy,0,04013
8661,almond,"Birthday Pie, Phase 1
Pop is getting personal pan lemon meringue pies this year. Almond flour shortbread crust is the start. Tomorrow, I make the lemon curd, and on his birthday ",40.9117,-90.6444,17187870500,0.0,healthy,1,17187
8662,almond,"Ingredients
1 cup coconut milk powder (or almond milk pecan, coconut, or dairy, or use bone broth in place of the milk for a more hearty tea)
1 tsp  turmeric
 tsp cinnamon powder 
pinch ",26.75743271,-80.11788368,12099001907,0.0,healthy,0,12099
8663,almond,"Our Keto lunch. Almond flour pancakes for bread. @ Boone, Iowa ",42.06111111,-93.88611111,19015020300,0.0,healthy,0,19015
8664,almond,Morning Zen Muesli + @TheNewBarn Almond Milk + Fresh Apple + Cinnamon + Maple Syrup  @ Wegmans ,42.29164745,-71.67062376,25027740101,0.3182,healthy,0,25027
8665,apple,Morning Zen Muesli + @TheNewBarn Almond Milk + Fresh Apple + Cinnamon + Maple Syrup  @ Wegmans ,42.29164745,-71.67062376,25027740101,0.3182,healthy,0,25027
8666,almond,"GIVEAWAY TIME
@michelesgranola handmade granola, @arganiabutter argan almond butters + @thepagel_ grain-free bagels are taking breakfast to the next level,  and were inviting you join ",39.4333699,-76.63051,24005408800,0.5423,healthy,0,24005
8667,almond,"I put on the griddle for my almond flour, keto friendly pancakes. So good! #breakfastfordinner #keto #cakeladyofgovernorsvillage #karenscakes2go #healthycakelady ",35.91300000000001,-79.0556,37135011601,0.7707,healthy,1,37135
8668,almond,"Home made almond milk crapachinhos @ Naugatuck, Connecticut ",41.4938,-73.0517,09009345300,0.0,healthy,0,09009
8669,almond,"Im re-learning to bake and cook vegan. I must say, this vegan vanilla/almond cupcake is the best I have ever tasted. Thanks to a recipe from Lenore Braford ",35.7,-79.26,37037020200,0.7964,healthy,0,37037
8670,almond,"When was your almond butter ground?  The date is right on our label #almondbutter 
.
.
.
.
#darienct #newcanaanct #westportct #stamfordct #norwalkct #performancefoods #healthyfood ",41.23,-73.37,09001055100,0.0,healthy,0,09001
8671,almond,"An Awesome night of Food and Great People! Eggplant Parmesan , Vegan Almond Milk Cheese, Mushroom Bolognese! THANK You @chefderekU @Ogphxaz @ Original Gravity ",33.50589,-112.05688,04013108602,0.9362,healthy,0,04013
8672,eggplant,"An Awesome night of Food and Great People! Eggplant Parmesan , Vegan Almond Milk Cheese, Mushroom Bolognese! THANK You @chefderekU @Ogphxaz @ Original Gravity ",33.50589,-112.05688,04013108602,0.9362,healthy,0,04013
8673,mushroom,"An Awesome night of Food and Great People! Eggplant Parmesan , Vegan Almond Milk Cheese, Mushroom Bolognese! THANK You @chefderekU @Ogphxaz @ Original Gravity ",33.50589,-112.05688,04013108602,0.9362,healthy,0,04013
8674,almond,"There is this little spot in Fayetteville GA called Gremlin Growlers! It had beer for days AND a coffee bar! (Try the Latte sweetened with honey and almond milk! )
Anyway...We were out ",33.44848,-84.45537,13113140404,0.0,healthy,0,13113
8675,apple,"Welcome Home!
 Cute House
7428 Germane Trail,
     Apple Valley 
2, 2, oversized 1 garage

Stop  looking I have the perfect updated townhome,
Call me for an ",44.71673,-93.2194899,27037060819,0.8313,healthy,0,27037
8676,apple,"Thursday mornings are for making decadent concoctions.
.
Earl Grey Shortbread Cookies.
.
Apple Crumb Pie.
.
Princess Cupcakes.
.
Peanut Butter Fudge ",32.6662,-79.9392,45019002003,0.0516,healthy,0,45019
8677,peanut butter,"Thursday mornings are for making decadent concoctions.
.
Earl Grey Shortbread Cookies.
.
Apple Crumb Pie.
.
Princess Cupcakes.
.
Peanut Butter Fudge ",32.6662,-79.9392,45019002003,0.0516,healthy,0,45019
8678,apple,"Follett Corporation is hiring in #StonyBrook, NY! Click the link in our bio to apply: Apple Tech (part-time &amp; full-time) #SupplyChain",40.9132244,-73.1261091,36103158007,0.0,healthy,0,36103
8679,apple,"OUTFIT OF THE DAY! 
: @Harlem_Denim 
: @lacoste 
: ralphlauren 
: @nike @jumpman23 
: apple 
Styled by: @donghotti 



#fashion #fashionblogger #fashiondaily #fashionable ",26.6615,-80.2683,12099007725,0.0,healthy,0,12099
8680,apple,"Good morning Universe... up and at em' world!!! Rise &amp; Grind 
.
.
SN: shot on my Samsung Note 9 #samsung #note #note9 #apple #applewho
.
.
#Flyshitonly #activeshooter #rise#universe ",34.7357,-77.4072,37133000900,0.5826,healthy,1,37133
8681,apple,"Breakfast Goodness, and  Carrot/Ginger/Pineapple/Green Apple Juice (out of celery).
 
Great meal after My Thrive Shake, and a sweaty Hot Yoga session before clients today  #Fuel ",42.9613,-85.6557,26081002500,0.7506,healthy,0,26081
8682,carrot,"Breakfast Goodness, and  Carrot/Ginger/Pineapple/Green Apple Juice (out of celery).
 
Great meal after My Thrive Shake, and a sweaty Hot Yoga session before clients today  #Fuel ",42.9613,-85.6557,26081002500,0.7506,healthy,0,26081
8683,celery,"Breakfast Goodness, and  Carrot/Ginger/Pineapple/Green Apple Juice (out of celery).
 
Great meal after My Thrive Shake, and a sweaty Hot Yoga session before clients today  #Fuel ",42.9613,-85.6557,26081002500,0.7506,healthy,0,26081
8684,zucchini,"Im pretty sure I nailed this dish. 

Salmon Limone. With couscous Italian herbs, and zucchini ribbon salad. Thanks @hellofresh for introducing me to some new dishes to add to my line up. ",42.9613,-85.6557,26081002500,0.8126,healthy,0,26081
8685,apple,@kofromatatf @Apple You gotta turn that shit off lmaoo,33.98736572,-84.56674093,13067030601,-0.5574,healthy,0,13067
8686,apple,"Soothing sounds to calm your mind for the day, rise and shine! #newyork #newjersey #brooklyn #NYC #NY #apple #travel #amazing #iphone #2017bestnine #timeoutnewyork ",41.0131,-74.1223,34003056200,0.5983,healthy,0,34003
8687,peanut butter,"Chocolate and peanut butter. The perfect combination! #chocolatelab #ronan #peanutbutter @ Waldwick, New Jersey ",41.0131,-74.1223,34003056200,0.6114,healthy,0,34003
8688,apple,"Busy place in Naperville #apple #geniusbar #naperville @ Naperville, Illinois ",41.7498,-88.1557,17043846523,0.0,healthy,0,17043
8689,avocado,Its #tacotuesday and Im totally &amp; currently craving fried avocado  tacos  from one of my fave restaurants!  theinvicto has the yummiest food &amp; drinks!! Wish I could ,41.7498,-88.1557,17043846523,0.7562,healthy,0,17043
8690,apple, - Drinking an Apple Brandy Barrel Noir by @Prairieales at @OneUnderBar   ,42.3971,-83.397,26163557500,0.0,healthy,0,26163
8691,apple,iPhone 6/6s Screen Repairs $50 TODAY ONLY 3/28/19! Must mention this ad to get discount. #iphone6 #iphone6s #apple #ios #smartphone #tech #technology #akron #akronohio #akron #330 #canton ,41.10899000000001,-81.56859,39153506100,0.0,healthy,0,39153
8692,apple,Get your iPhone screen fixed while you wait. Book your appointment online and get $20 off your repair! #iphone #apple #iphonerepair #ios #iphone6 #iphone6s #iphone7plus #iphone7 #iphone8 ,41.10899000000001,-81.56859,39153506100,0.0,healthy,0,39153
8693,apple,Book Online &amp; Get $20 off your screen repair |  | #speedyirepair #ios #apple #crackedscreen #iphone #smartphone #tech #akron #akronohio #akronu #kent #kentstate ,41.10899000000001,-81.56859,39153506100,0.0,healthy,0,39153
8694,apple,Stop by our Akron Wallhaven location and get your smartphone fixed! #speedyirepair #smartphone #akron #cleveland #columbus #ios #apple #samsung #iphonex #tech #akronu #kentstate ,41.10899000000001,-81.56859,39153506100,-0.3595,healthy,0,39153
8695,apple,"Peruvian apple cactus starting its spring growth. #cactus #garden #gardening #succulents @ Waddell, Arizona ",33.54103,-112.42718,04013061045,0.3818,healthy,0,04013
8696,apple,Light Rauch with apple. Fruity and smooth. - Drinking a Smoked Apple Ale by @scratchbeer at @TheBeerTemple   ,41.9391,-87.6979,17031210800,0.0,healthy,0,17031
8697,apple,"@hulu_support 
Hello,, 
Why there is no jump to live button in the Apple TV app, I saw that in iphones app but not on Apple TV",36.15447998,-95.95647172,40143002100,-0.1531,healthy,0,40143
8698,apple,"Upstate Vodka by Sauvage is now@available at A to Z Kosher Liquor (Fresh Meadows, Queens, NY) #apple #wine #champagne #vodka #beer #cider #sparklingwine #drink #alcohol #kosher #liquor ",40.72852570000001,-73.7838451,36081133300,0.0,healthy,0,36081
8699,apple,"Goodbye Red Max, wont really miss ya . #ag #farm #roots #adios #raices #manzana #apple #spring #primavera #puremichigan #farmlife #excavator #excavadora @ Sparta, Michigan ",43.159,-85.7088,26081010402,0.1682,healthy,1,26081
8700,apple,Find My AppleTV Remote would be a great service for Apple to offer.,38.56628418,-90.32580398,29189219700,0.6249,healthy,0,29189
8701,apple,"What can I repeatedly say....  
an apple  day keeps the   away.  

Nutritional Wellness , I love exploring food , food habits, eating behaviors . Conscious eating is incorporating a ",20.89167,-156.50194,15009030901,0.7964,healthy,0,15009
8702,apple,ATTENTION ALL JR HIGH &amp; HIGH SCHOOL STUDENTS! South Coast Youth is hosting a 3 On 3 Basketball Tournament tonight &amp; the winning team each gets their own Apple AirPods! It starts at 6:30PM ,30.66921747,-88.20857706,01097006405,0.6103,healthy,0,01097
8703,apple,The new season of Family Strong With Jeffrey Dean Podcast launches April 1. Subscribe at Apple Podcast. @ The Palmer House Hilton ,41.8802826,-87.62669759999999,17031320400,0.5106,healthy,0,17031
8704,lamb,saiclife and @saiccareers partner to help SAIC students prepare for the 19th Annual Spring Art Sale. Great tips from Laura Lamb and Anita Bhardwaj. @ School of ,41.88125,-87.62668000000002,17031320400,0.7783,healthy,0,17031
8705,apple,Decided to treat myself. @ Apple Aventura ,25.95595861,-80.14164805,12086000134,0.4019,healthy,0,12086
8706,apple,"I'm at @Apple The Falls in Miami, FL ",25.643691,-80.33825300000002,12086008409,0.0,healthy,0,12086
8707,apple,"I'm at @Apple The Falls in Miami, FL ",25.643691,-80.33825300000002,12086008409,0.0,healthy,0,12086
