,LILATracts_1And10,keyword,text,coords,lat,long,comp
39153502300,1,zucchini,"3rd week in a row of eating this for dinner.  Im lucky I love veggies and dont get bored easily!  Less than 300 calories, with peppers, chicken, red onion, spinach, kale, zucchini, and ","[41.0781, -81.4678]",41.0781,-81.4678,0.7947
39153502500,0,,,,,,
39153502600,1,,,,,,
39153502700,0,,,,,,
39153502800,0,,,,,,
39153503100,0,,,,,,
39153503200,0,,,,,,
39153503300,0,,,,,,
39153503400,0,,,,,,
39153503500,1,,,,,,
39153503600,0,,,,,,
39153503701,0,,,,,,
39153503702,0,,,,,,
39153503800,1,,,,,,
39153504100,0,,,,,,
39153504200,0,,,,,,
39153504400,0,,,,,,
39153504500,0,,,,,,
39153504600,0,,,,,,
39153504700,0,,,,,,
39153504800,0,,,,,,
39153505200,0,,,,,,
39153505300,0,,,,,,
39153505400,0,,,,,,
39153505500,0,,,,,,
39153505600,0,,,,,,
39153505700,0,,,,,,
39153505800,1,,,,,,
39153505900,1,,,,,,
39153506100,0,apple,iPhone 6/6s Screen Repairs $50 TODAY ONLY 3/28/19! Must mention this ad to get discount. #iphone6 #iphone6s #apple #ios #smartphone #tech #technology #akron #akronohio #akron #330 #canton ,"[41.10899, -81.56859]",41.108990000000006,-81.56859,0.0
39153506100,0,apple,Get your iPhone screen fixed while you wait. Book your appointment online and get $20 off your repair! #iphone #apple #iphonerepair #ios #iphone6 #iphone6s #iphone7plus #iphone7 #iphone8 ,"[41.10899, -81.56859]",41.108990000000006,-81.56859,0.0
39153506100,0,apple,Book Online &amp; Get $20 off your screen repair |  | #speedyirepair #ios #apple #crackedscreen #iphone #smartphone #tech #akron #akronohio #akronu #kent #kentstate ,"[41.10899, -81.56859]",41.108990000000006,-81.56859,0.0
39153506100,0,apple,Stop by our Akron Wallhaven location and get your smartphone fixed! #speedyirepair #smartphone #akron #cleveland #columbus #ios #apple #samsung #iphonex #tech #akronu #kentstate ,"[41.10899, -81.56859]",41.108990000000006,-81.56859,-0.3595
39153506200,0,,,,,,
39153506400,0,,,,,,
39153506500,0,,,,,,
39153506600,1,,,,,,
39153506700,1,,,,,,
39153506800,0,,,,,,
39153507101,0,,,,,,
39153507102,0,,,,,,
39153507201,0,,,,,,
39153507202,0,,,,,,
39153507203,0,,,,,,
39153507300,0,,,,,,
39153507400,1,,,,,,
39153507500,1,,,,,,
39153507600,1,,,,,,
39153508000,0,,,,,,
39153508301,1,,,,,,
39153508399,0,,,,,,
39153508600,1,,,,,,
39153508800,0,,,,,,
39153508900,1,beef,"96% lean beef and rice pre workout meal!! #summergoals #bodilyexcerciseprofitslittle #backontrack @ Akron, Ohio ","[41.0732, -81.5179]",41.0732,-81.5179,0.0
39153508900,1,rice,"96% lean beef and rice pre workout meal!! #summergoals #bodilyexcerciseprofitslittle #backontrack @ Akron, Ohio ","[41.0732, -81.5179]",41.0732,-81.5179,0.0
39153509000,0,,,,,,
39153510100,0,,,,,,
39153510200,1,,,,,,
39153510301,0,,,,,,
39153510302,0,,,,,,
39153510400,0,,,,,,
39153510500,1,,,,,,
39153520103,0,,,,,,
39153520104,0,,,,,,
39153520105,0,,,,,,
39153520106,1,,,,,,
39153520201,0,,,,,,
39153520202,0,,,,,,
39153520301,0,,,,,,
39153520302,0,,,,,,
39153520400,0,,,,,,
39153520500,0,,,,,,
39153520600,0,,,,,,
39153530101,0,,,,,,
39153530103,0,,,,,,
39153530104,0,,,,,,
39153530105,1,,,,,,
39153530108,0,,,,,,
39153530401,0,,,,,,
39153530402,0,,,,,,
39153530501,0,,,,,,
39153530502,0,,,,,,
39153530603,0,,,,,,
39153530604,0,,,,,,
39153530605,0,,,,,,
39153530606,0,,,,,,
39153530700,0,,,,,,
39153530800,0,,,,,,
39153530901,0,,,,,,
39153530902,0,,,,,,
39153530903,0,,,,,,
39153531001,0,,,,,,
39153531002,1,,,,,,
39153531101,0,,,,,,
39153531102,0,,,,,,
39153531103,0,,,,,,
39153531401,0,,,,,,
39153531405,0,,,,,,
39153531500,0,,,,,,
39153531601,0,,,,,,
39153531602,0,,,,,,
39153531701,0,,,,,,
39153531702,0,,,,,,
39153531801,0,,,,,,
39153531802,0,,,,,,
39153532001,0,,,,,,
39153532003,0,,,,,,
39153532004,0,,,,,,
39153532202,0,,,,,,
39153532301,0,celery,"Tre belle feature- poached octopus, fingerling potatoes, celery, artisan cherry tomatoes, water crest, lemon garlic vinaigrette #kenstewartstrebelle #akroneats #cleeats #octopus @ Ken ","[41.18753614, -81.63579836]",41.18753614,-81.63579836,0.0
39153532301,0,cherry,"Tre belle feature- poached octopus, fingerling potatoes, celery, artisan cherry tomatoes, water crest, lemon garlic vinaigrette #kenstewartstrebelle #akroneats #cleeats #octopus @ Ken ","[41.18753614, -81.63579836]",41.18753614,-81.63579836,0.0
39153532302,0,,,,,,
39153532501,0,,,,,,
39153532502,0,,,,,,
39153532600,0,,,,,,
39153532701,0,,,,,,
39153532702,0,,,,,,
39153532703,0,,,,,,
39153532705,0,,,,,,
39153532706,0,,,,,,
39153532708,0,,,,,,
39153532901,0,,,,,,
39153532902,0,,,,,,
39153532999,0,,,,,,
39153533000,0,,,,,,
39153533101,0,,,,,,
39153533102,0,,,,,,
39153533200,0,,,,,,
39153533400,0,,,,,,
39153533501,0,,,,,,
39153533502,0,,,,,,
39153534000,0,,,,,,
39153534100,0,,,,,,
39155920300,0,,,,,,
39155920400,1,,,,,,
39155920500,1,,,,,,
39155920600,1,,,,,,
39155920700,1,,,,,,
39155920800,0,,,,,,
39155920900,0,,,,,,
39155921000,0,,,,,,
39155921100,0,,,,,,
39155921200,0,,,,,,
39155921300,0,,,,,,
39155921400,0,,,,,,
39155921500,0,,,,,,
39155921600,1,,,,,,
39155930101,0,,,,,,
39155930102,0,,,,,,
39155930200,0,,,,,,
39155930300,0,,,,,,
39155930400,0,,,,,,
39155930500,0,,,,,,
39155930600,0,,,,,,
39155930700,0,lettuce,"This salad  may look gross to some ppl but OMGOODNESS it was so delicious!!!! Lettuce (of course, LOL) a rice/quinoa mix, tuna (with a little bit of mayo &amp; pepper mixed into it,) ","[41.3, -80.85]",41.3,-80.85,-0.497
39155930700,0,quinoa,"This salad  may look gross to some ppl but OMGOODNESS it was so delicious!!!! Lettuce (of course, LOL) a rice/quinoa mix, tuna (with a little bit of mayo &amp; pepper mixed into it,) ","[41.3, -80.85]",41.3,-80.85,-0.497
39155930700,0,rice,"This salad  may look gross to some ppl but OMGOODNESS it was so delicious!!!! Lettuce (of course, LOL) a rice/quinoa mix, tuna (with a little bit of mayo &amp; pepper mixed into it,) ","[41.3, -80.85]",41.3,-80.85,-0.497
39155930800,0,,,,,,
39155930900,0,,,,,,
39155931000,0,,,,,,
39155931100,0,,,,,,
39155931200,0,,,,,,
39155931300,0,,,,,,
39155931400,0,,,,,,
39155931500,0,chicken,"I'm at Chesters Chicken in Hubbard, OH ","[41.17326706, -80.57033171]",41.17326706,-80.57033171,0.0
39155931601,0,,,,,,
39155931602,0,,,,,,
39155931700,0,,,,,,
39155931900,0,,,,,,
39155932000,0,,,,,,
39155932200,0,,,,,,
39155932300,0,,,,,,
39155932500,0,,,,,,
39155932600,0,,,,,,
39155932701,0,,,,,,
39155932702,0,,,,,,
39155932801,0,,,,,,
39155932802,1,,,,,,
39155932900,0,,,,,,
39155933001,0,,,,,,
39155933002,0,,,,,,
39155933100,0,,,,,,
39155933301,1,,,,,,
39155933302,0,,,,,,
39155933400,0,,,,,,
39155933500,0,,,,,,
39155933600,0,,,,,,
39155933700,0,,,,,,
39155933800,0,rice,"Thursday fun. (@ Judge Ronald Rice Courtroom No. 2 in Warren, OH) ","[41.23722949, -80.81852809]",41.23722949,-80.81852809,0.2732
39155933900,0,,,,,,
39157020100,0,,,,,,
39157020200,0,,,,,,
39157020300,0,,,,,,
39157020400,0,,,,,,
39157020500,0,,,,,,
39157020600,0,,,,,,
39157020700,1,,,,,,
39157020800,0,,,,,,
39157020900,1,,,,,,
39157021000,0,,,,,,
39157021100,0,,,,,,
39157021200,0,,,,,,
39157021300,0,,,,,,
39157021400,0,,,,,,
39157021500,0,,,,,,
39157021600,0,,,,,,
39157021700,0,,,,,,
39157021800,0,,,,,,
39157021900,0,,,,,,
39157022001,1,,,,,,
39157022002,0,,,,,,
39159050100,0,,,,,,
39159050200,1,,,,,,
39159050301,0,,,,,,
39159050303,0,,,,,,
39159050304,0,,,,,,
39159050400,0,,,,,,
39159050500,1,,,,,,
39159050601,0,,,,,,
39159050602,0,,,,,,
39159050700,0,,,,,,
39161020100,0,,,,,,
39161020200,0,,,,,,
39161020300,0,,,,,,
39161020400,0,,,,,,
39161020500,0,,,,,,
39161020600,0,,,,,,
39161020700,0,,,,,,
39161020800,0,,,,,,
39161020900,0,,,,,,
39163953000,1,,,,,,
39163953100,1,,,,,,
39163953200,1,,,,,,
39165030101,0,,,,,,
39165030102,0,,,,,,
39165030200,0,,,,,,
39165030501,1,,,,,,
39165030503,0,,,,,,
39165030504,0,,,,,,
39165030600,0,,,,,,
39165030700,0,,,,,,
39165030800,0,,,,,,
39165030900,0,peanut butter,Drinking a Roadside Peanut Butter Porter by @crookedhandle at @crookedhandle  ,"[39.5773, -84.2308]",39.5773,-84.2308,0.0
39165031000,0,,,,,,
39165031100,0,,,,,,
39165031200,0,,,,,,
39165031300,0,,,,,,
39165031400,1,,,,,,
39165031500,0,,,,,,
39165031600,0,,,,,,
39165031700,0,,,,,,
39165031902,0,,,,,,
39165031903,0,,,,,,
39165031904,0,apple,Good Friday worship experience!!!! Join us April 19 at 8PM-ET ::  :: Facebook Live :: Apple TV :: Amazon Fire :: #churchonline #youversion ,"[39.33600724, -84.31515323]",39.33600724,-84.31515323,0.7762
39165032003,0,,,,,,
39165032004,0,,,,,,
39165032005,0,,,,,,
39165032006,0,,,,,,
39165032007,0,,,,,,
39165032100,0,,,,,,
39165032201,0,,,,,,
39165032202,0,,,,,,
39165032300,0,,,,,,
39165032400,0,,,,,,
39165032501,0,,,,,,
39165032502,0,,,,,,
39167020101,0,,,,,,
39167020102,0,,,,,,
39167020200,0,,,,,,
39167020300,0,,,,,,
39167020400,0,,,,,,
39167020500,1,,,,,,
39167020800,0,,,,,,
39167020900,0,,,,,,
39167021000,1,,,,,,
39167021100,0,,,,,,
39167021200,0,,,,,,
39167021300,0,,,,,,
39167021400,0,,,,,,
39167021500,0,,,,,,
39167021600,0,,,,,,
39167021700,0,,,,,,
39169000100,0,,,,,,
39169000200,0,,,,,,
39169000300,0,,,,,,
39169000500,1,,,,,,
39169000600,0,,,,,,
39169000700,0,,,,,,
39169000800,0,,,,,,
39169000900,0,,,,,,
39169001000,0,,,,,,
39169001100,0,,,,,,
39169001200,0,,,,,,
39169001300,1,,,,,,
39169001400,0,,,,,,
39169001700,0,,,,,,
39169001800,0,,,,,,
39169001900,0,,,,,,
39169002000,0,,,,,,
39169002100,0,,,,,,
39169002200,0,,,,,,
39169002300,0,,,,,,
39169002400,0,,,,,,
39169002500,0,,,,,,
39169002901,0,,,,,,
39169002902,0,,,,,,
39169003000,0,,,,,,
39169003100,0,,,,,,
39169003200,0,,,,,,
39169003300,0,,,,,,
39169003400,1,,,,,,
39169003500,0,,,,,,
39169003700,0,,,,,,
39169980000,0,,,,,,
39171950100,0,,,,,,
39171950200,0,,,,,,
39171950300,1,,,,,,
39171950400,0,,,,,,
39171950500,0,,,,,,
39171950600,1,,,,,,
39171950700,0,,,,,,
39171950800,0,,,,,,
39171950900,0,,,,,,
39173020100,0,,,,,,
39173020200,0,,,,,,
39173020300,0,,,,,,
39173020401,0,,,,,,
39173020402,0,,,,,,
39173020500,0,,,,,,
39173020601,0,,,,,,
39173020602,0,,,,,,
39173020700,0,,,,,,
39173020800,0,,,,,,
39173020900,0,,,,,,
39173021000,0,,,,,,
39173021100,0,,,,,,
39173021200,0,,,,,,
39173021300,0,,,,,,
39173021400,0,,,,,,
39173021500,0,,,,,,
39173021600,0,,,,,,
39173021701,0,,,,,,
39173021702,0,,,,,,
39173021800,1,,,,,,
39173021901,0,,,,,,
39173021902,1,,,,,,
39173022100,0,,,,,,
39173022200,0,,,,,,
39173022300,0,,,,,,
39173022400,0,,,,,,
39173022500,0,,,,,,
39175938000,0,,,,,,
39175938100,0,,,,,,
39175938200,0,,,,,,
39175938300,0,,,,,,
39175938400,0,,,,,,
39175938500,0,,,,,,
40001376600,0,,,,,,
40001376700,0,,,,,,
40001376800,0,,,,,,
40001376900,1,,,,,,
40001377000,0,,,,,,
40003955600,0,,,,,,
40003955700,0,,,,,,
40003956000,0,,,,,,
40005587600,0,,,,,,
40005587700,0,,,,,,
40005587800,1,,,,,,
40005587900,1,,,,,,
40007951600,0,,,,,,
40007951700,0,,,,,,
40007951800,0,,,,,,
40009966100,0,,,,,,
40009966200,0,,,,,,
40009966500,0,,,,,,
40009966800,0,,,,,,
40011958600,0,,,,,,
40011958700,0,,,,,,
40011958800,0,,,,,,
40011958900,1,,,,,,
40011959000,0,,,,,,
40013795600,0,,,,,,
40013795700,1,,,,,,
40013795900,1,,,,,,
40013796001,0,,,,,,
40013796002,0,,,,,,
40013796100,0,,,,,,
40013796200,0,,,,,,
40013796300,0,,,,,,
40013796400,0,,,,,,
40013796500,1,,,,,,
40013796600,0,fish,"Striper Fishing Lake Texoma-Top 4 Mistakes Weekend Warriors Make (Kingston, OK): Lake Texoma FishingGuide Justin Parker breaks down the top 4 mistakes weekend anglersmake! If you are planning a trip to Striper Fish Lake Texoma, make sure you are  ","[33.86363, -96.61295]",33.86363,-96.61295,-0.2942
40013796600,0,fish,"Striper Fishing Lake Texoma-Top 4 Mistakes Weekend Warriors Make (Kingston, OK): Lake Texoma FishingGuide Justin Parker breaks down the top 4 mistakes weekend anglersmake! If you are planning a trip to Striper Fish Lake Texoma, make sure you are  ","[33.86363, -96.61295]",33.86363,-96.61295,-0.2942
40015161600,0,turkey,"Turkey Vulture Flies Through Stephen A. Smith's Office Window In Attempted Bird-On-Bird Violence 
stephenasmith @firsttake #stephenasmith #espn #lebronjames #kawhileonard #Lakers ","[35.46066995, -98.4375]",35.46066995,-98.4375,-0.7964
40015161700,1,,,,,,
40015161800,1,,,,,,
40015161900,1,,,,,,
40015162000,0,,,,,,
40015162100,1,,,,,,
40015162200,0,,,,,,
40015162300,0,,,,,,
40017300100,1,,,,,,
40017300201,0,,,,,,
40017300202,0,,,,,,
40017300300,0,,,,,,
40017300400,0,chicken,"Chicken fajita bowls and homemade chocolate pudding with homemade whipped cream...so good! #foodie @ Canadian County, Oklahoma ","[35.53609124, -97.97175309]",35.53609124,-97.97175309,0.4926
40017300500,0,,,,,,
40017300600,0,,,,,,
40017300700,0,blueberry,"Someone ate all the blueberry muffins so..... we have to get our blueberries some other way. 

#oklahoma #cannabis #directory #cannabiscommunity #mmj #herb #flower #concentrates #788 ","[35.5, -98.0]",35.5,-98.0,0.0
40017300801,0,,,,,,
40017300802,0,,,,,,
40017300901,0,,,,,,
40017300902,0,,,,,,
40017300904,0,,,,,,
40017300905,0,,,,,,
40017301001,0,,,,,,
40017301003,0,,,,,,
40017301006,0,,,,,,
40017301007,0,,,,,,
40017301008,0,,,,,,
40017301009,0,,,,,,
40017301100,0,,,,,,
40017301201,0,,,,,,
40017301202,0,,,,,,
40017301300,0,,,,,,
40017301406,0,,,,,,
40017301407,0,,,,,,
40017301408,0,,,,,,
40017301409,0,,,,,,
40017301410,0,,,,,,
40019892100,0,,,,,,
40019892200,0,,,,,,
40019892300,0,,,,,,
40019892400,0,,,,,,
40019892500,0,,,,,,
40019892600,0,,,,,,
40019892700,0,,,,,,
40019892800,1,,,,,,
40019892900,0,,,,,,
40019893000,0,,,,,,
40019893100,0,,,,,,
40021977600,0,,,,,,
40021977700,0,,,,,,
40021977800,0,,,,,,
40021977900,1,,,,,,
40021978000,1,,,,,,
40021978100,1,,,,,,
40021978201,0,,,,,,
40021978202,0,,,,,,
40021978300,1,,,,,,
40023966900,1,,,,,,
40023967000,0,,,,,,
40023967100,1,,,,,,
40023967200,1,,,,,,
40023967300,1,,,,,,
40025950100,0,,,,,,
40025950300,0,,,,,,
40027200100,0,beef,"A couple of corned beef and pastrami sammys with fried egg of course. 
.
.
.
.
.
#foodphotography #sonya7riii #sammys #cornedbeef #pastrami #foodphotographyandstyling #keepitsimple ","[35.2205, -97.4436]",35.2205,-97.4436,0.0
40027200200,0,,,,,,
40027200300,0,,,,,,
40027200400,0,,,,,,
40027200500,0,,,,,,
40027200601,0,,,,,,
40027200602,0,,,,,,
40027200700,0,,,,,,
40027200800,0,,,,,,
40027200900,0,,,,,,
40027201000,0,,,,,,
40027201101,0,,,,,,
40027201102,1,,,,,,
40027201201,0,,,,,,
40027201202,1,,,,,,
40027201203,1,,,,,,
40027201301,0,,,,,,
40027201403,0,,,,,,
40027201404,1,,,,,,
40027201405,0,,,,,,
40027201505,0,,,,,,
40027201507,0,,,,,,
40027201508,1,,,,,,
40027201509,0,,,,,,
40027201510,0,,,,,,
40027201602,0,,,,,,
40027201603,0,,,,,,
40027201604,0,,,,,,
40027201607,0,,,,,,
40027201609,0,,,,,,
40027201610,0,,,,,,
40027201611,0,,,,,,
40027201612,0,,,,,,
40027201700,0,,,,,,
40027201801,0,,,,,,
40027201802,0,,,,,,
40027201902,0,,,,,,
40027201903,0,,,,,,
40027201904,0,,,,,,
40027202002,1,,,,,,
40027202004,0,,,,,,
40027202005,0,,,,,,
40027202006,0,,,,,,
40027202007,0,,,,,,
40027202008,0,,,,,,
40027202102,0,,,,,,
40027202104,0,,,,,,
40027202105,0,,,,,,
40027202106,0,,,,,,
40027202107,0,,,,,,
40027202201,0,,,,,,
40027202203,0,,,,,,
40027202205,0,asparagus,Todays food is steak and asparagus!  #food #foodporn #foodphotography #foodie #eat #eatclean @ Haizlip World Headquarters ,"[35.31162863, -97.52287112]",35.31162863,-97.52287112,0.0
40027202205,0,cherry,"Todays food is four grilled chicken breasts with pan fried red, yellow, and green bell peppers, jalapeos, and red onion.  I made the pico from white onion, cilantro and little cherry ","[35.31158945, -97.52283343]",35.31158945,-97.52283343,0.0
40027202205,0,chicken,"Todays food is four grilled chicken breasts with pan fried red, yellow, and green bell peppers, jalapeos, and red onion.  I made the pico from white onion, cilantro and little cherry ","[35.31158945, -97.52283343]",35.31158945,-97.52283343,0.0
40027202206,0,,,,,,
40027202301,0,,,,,,
40027202302,0,,,,,,
40027202402,0,,,,,,
40027202403,0,,,,,,
40027202404,0,,,,,,
40027202405,0,,,,,,
40027202500,0,,,,,,
40027202600,0,,,,,,
40029388100,0,,,,,,
40029388200,0,,,,,,
40031000100,1,,,,,,
40031000200,1,,,,,,
40031000300,1,,,,,,
40031000401,0,,,,,,
40031000402,0,,,,,,
40031000403,0,,,,,,
40031000501,0,,,,,,
40031000502,0,,,,,,
40031000600,1,,,,,,
40031000700,0,,,,,,
40031000800,0,,,,,,
40031000900,0,,,,,,
40031001000,0,,,,,,
40031001100,0,,,,,,
40031001400,0,,,,,,
40031001500,0,,,,,,
40031001600,0,,,,,,
40031001700,0,,,,,,
40031001901,0,,,,,,
40031001902,1,,,,,,
40031002001,0,,,,,,
40031002003,0,,,,,,
40031002004,0,,,,,,
40031002005,0,,,,,,
40031002100,0,,,,,,
40031002200,0,,,,,,
40031002301,0,,,,,,
40031002302,0,,,,,,
40031002401,0,,,,,,
40031002403,1,,,,,,
40031002404,0,,,,,,
40031002500,0,,,,,,
40033871100,0,,,,,,
40033871200,0,,,,,,
40035373100,0,,,,,,
40035373200,0,,,,,,
40035373300,1,,,,,,
40035373400,0,,,,,,
40035373500,0,,,,,,
40037020101,0,,,,,,
40037020102,0,,,,,,
40037020103,0,,,,,,
40037020601,0,,,,,,
40037020602,0,,,,,,
40037020702,0,,,,,,
40037020704,0,,,,,,
40037020705,0,,,,,,
40037020706,0,,,,,,
40037020707,0,,,,,,
40037020800,0,,,,,,
40037020900,0,,,,,,
40037021000,1,,,,,,
40037021101,0,,,,,,
40037021102,0,,,,,,
40037021201,0,,,,,,
40037021202,0,,,,,,
40037021300,1,,,,,,
40037021400,0,,,,,,
40037021500,0,,,,,,
40037021600,0,,,,,,
40039950800,1,,,,,,
40039960400,0,,,,,,
40039960600,1,,,,,,
40039960700,0,,,,,,
40039961000,0,,,,,,
40041375601,0,,,,,,
40041375602,0,,,,,,
40041375700,0,,,,,,
40041375801,0,,,,,,
40041375802,0,,,,,,
40041375900,0,,,,,,
40041376000,0,,,,,,
40041376100,1,,,,,,
40041976200,1,,,,,,
40043959100,0,,,,,,
40043959200,0,,,,,,
40043959300,0,,,,,,
40045952600,0,,,,,,
40045952800,0,,,,,,
40047000100,0,,,,,,
40047000200,0,,,,,,
40047000600,0,,,,,,
40047000700,0,,,,,,
40047001100,0,,,,,,
40047001200,0,,,,,,
40047001300,0,,,,,,
40047001401,0,,,,,,
40047001402,0,,,,,,
40047001500,0,,,,,,
40047001601,0,,,,,,
40047001602,0,,,,,,
40049681100,1,,,,,,
40049681200,0,,,,,,
40049681300,0,,,,,,
40049681400,0,,,,,,
40049681500,0,,,,,,
40049681600,0,,,,,,
40049681700,0,,,,,,
40049681800,0,,,,,,
40049681900,0,,,,,,
40051000100,0,,,,,,
40051000400,1,,,,,,
40051000500,0,,,,,,
40051000600,0,,,,,,
40051000700,0,,,,,,
40051000800,0,,,,,,
40051000901,0,,,,,,
40051000902,0,,,,,,
40051000903,0,,,,,,
40051001000,0,,,,,,
40053956400,0,,,,,,
40053956500,0,,,,,,
40055967100,0,,,,,,
40055967200,0,,,,,,
40057967800,0,,,,,,
40059952100,0,,,,,,
40059952200,0,,,,,,
40061279100,0,,,,,,
40061279200,0,,,,,,
40061279300,0,,,,,,
40061279400,0,,,,,,
40063484600,1,,,,,,
40063484700,0,,,,,,
40063484800,0,,,,,,
40063484900,0,,,,,,
40063485000,1,,,,,,
40065968100,0,,,,,,
40065968200,0,,,,,,
40065968300,1,,,,,,
40065968400,0,,,,,,
40065968500,0,,,,,,
40065968600,1,,,,,,
40065968700,0,,,,,,
40065968800,1,,,,,,
40067371600,0,,,,,,
40067371700,1,,,,,,
40067371800,0,,,,,,
40069660198,0,,,,,,
40069660200,0,,,,,,
40069660300,1,,,,,,
40071000100,1,,,,,,
40071000201,0,,,,,,
40071000202,0,,,,,,
40071000300,0,,,,,,
40071000400,0,,,,,,
40071000500,1,,,,,,
40071000600,0,,,,,,
40071001100,0,,,,,,
40071001200,0,,,,,,
40071001301,1,,,,,,
40071001302,0,,,,,,
40073958100,0,,,,,,
40073958200,0,,,,,,
40073958300,0,,,,,,
40073958400,0,,,,,,
40075963600,1,,,,,,
40075963700,0,,,,,,
40075964200,1,,,,,,
40077087100,0,,,,,,
40077087200,0,,,,,,
40077087300,1,,,,,,
40079040102,0,,,,,,
40079040198,1,,,,,,
40079040299,0,,,,,,
40079040301,0,,,,,,
40079040302,0,,,,,,
40079040303,0,,,,,,
40079040401,1,,,,,,
40079040402,1,,,,,,
40079040500,0,,,,,,
40079040601,0,,,,,,
40079040602,1,,,,,,
40079040700,1,,,,,,
40081961100,0,,,,,,
40081961200,1,,,,,,
40081961300,0,,,,,,
40081961400,0,,,,,,
40081961500,0,,,,,,
40081961600,0,,,,,,
40081961700,0,,,,,,
40083600100,1,,,,,,
40083600200,1,,,,,,
40083600300,0,,,,,,
40083600400,0,,,,,,
40083600500,0,,,,,,
40083600600,1,,,,,,
40083600700,1,,,,,,
40083600800,0,,,,,,
40085094100,0,,,,,,
40085094200,0,,,,,,
40085094300,0,,,,,,
40087400101,0,,,,,,
40087400102,0,,,,,,
40087400201,0,,,,,,
40087400202,0,,,,,,
40087400300,0,,,,,,
40087400400,1,,,,,,
40089098200,1,,,,,,
40089098300,0,,,,,,
40089098400,0,,,,,,
40089098500,0,,,,,,
40089098600,1,,,,,,
40089098700,0,,,,,,
40089098800,1,,,,,,
40089098900,1,,,,,,
40091779600,0,,,,,,
40091779700,1,,,,,,
40091779900,1,,,,,,
40091780100,0,,,,,,
40091780200,0,,,,,,
40091780300,1,,,,,,
40093955100,0,,,,,,
40093955200,0,,,,,,
40093955300,0,,,,,,
40095094698,0,,,,,,
40095094700,0,,,,,,
40095094801,0,,,,,,
40095094802,0,,,,,,
40097040100,1,,,,,,
40097040200,0,,,,,,
40097040300,0,,,,,,
40097040400,0,,,,,,
40097040501,0,,,,,,
40097040502,0,,,,,,
40097040600,0,,,,,,
40097040700,0,,,,,,
40097040800,0,,,,,,
40099790600,0,,,,,,
40099790700,0,,,,,,
40099790800,1,,,,,,
40101000100,1,,,,,,
40101000200,1,,,,,,
40101000300,1,,,,,,
40101000400,0,,,,,,
40101000600,1,,,,,,
40101000700,0,,,,,,
40101000801,0,,,,,,
40101000802,0,,,,,,
40101000900,0,,,,,,
40101001000,1,,,,,,
40101001100,0,,,,,,
40101001200,0,,,,,,
40101001300,0,,,,,,
40101001400,0,,,,,,
40101001500,0,,,,,,
40101001600,1,,,,,,
40103956600,0,,,,,,
40103956900,0,,,,,,
40103957000,0,,,,,,
40103957100,0,,,,,,
40105172100,0,,,,,,
40105172200,1,,,,,,
40105172300,0,,,,,,
40105172400,0,,,,,,
40107080600,0,,,,,,
40107080700,1,,,,,,
40107080900,0,,,,,,
40107081000,0,,,,,,
40109100100,0,rice,"#cajunroll #robata @okgazette #grilledsalmon $9 with fried rice  $6.50 without rice. 
#mistydayokcfoodblogs @ Musashi's Japanese Steakhouse ","[35.5153029, -97.52991313]",35.515302899999995,-97.52991313,0.0
40109100200,0,,,,,,
40109100300,0,,,,,,
40109100400,0,,,,,,
40109100500,0,,,,,,
40109100600,0,,,,,,
40109100700,0,,,,,,
40109100800,0,,,,,,
40109100900,0,,,,,,
40109101000,0,,,,,,
40109101100,0,,,,,,
40109101200,1,,,,,,
40109101300,0,,,,,,
40109101400,0,,,,,,
40109101500,0,beef,HB2428 [NEW] Public health and safety; labeling of beef; identification of imported beef; effective date. ,"[35.49232, -97.50334]",35.49232,-97.50334000000001,0.7096
